time,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,tsun,cldc
2019-09-30,28.7,80.06,89.06,63,0.3,0,22.3,1014.7,,
2019-10-01,28.4,78.08,89.06,64,0.5,0,21.6,1012.3,,
2019-10-02,27.9,78.08,87.98,72,11.4,0,18.7,1012.0,,
2019-10-03,27.8,77.0,87.98,71,0.8,0,16.2,1014.0,,
2019-10-04,28.2,75.92,89.06,68,0.0,0,11.2,1014.3,,
2019-10-05,28.8,80.06,89.96000000000001,68,0.0,0,16.2,1013.5,,
2019-10-06,28.3,77.0,89.06,69,3.0,0,15.1,1013.1,,
2019-10-07,26.7,77.0,84.02,83,17.5,0,8.6,1010.6,,
2019-10-08,26.3,77.0,87.08000000000001,82,11.4,0,10.8,1011.9,,
2019-10-09,27.2,75.92,91.03999999999999,79,2.0,0,7.9,1013.6,,
2019-10-10,26.8,77.0,91.03999999999999,78,1.8,0,7.2,1013.6,,
2019-10-11,27.1,75.92,87.98,76,24.1,0,13.3,1013.7,,
2019-10-12,26.8,75.92,84.91999999999999,70,6.1,0,18.4,1014.7,,
2019-10-13,27.9,78.08,87.98,68,0.5,0,17.3,1015.7,,
2019-10-14,27.9,77.0,87.98,67,0.0,0,14.0,1016.8,,
2019-10-15,27.6,75.02,87.98,66,0.0,0,9.4,1016.5,,4
2019-10-16,28.3,77.0,91.94,69,0.0,,10.8,1013.9,,4
2019-10-17,28.6,78.98,91.03999999999999,73,1.3,0,8.3,1013.0,,
2019-10-18,28.6,78.08,89.06,74,0.0,0,9.0,1012.6,,
2019-10-19,28.7,80.06,87.08000000000001,74,3.6,0,15.8,1011.7,,
2019-10-20,29.6,80.06,91.94,72,8.1,0,10.8,1013.6,,
2019-10-21,28.6,77.0,91.03999999999999,74,0.0,0,7.9,1015.4,,2
2019-10-22,28.9,80.06,89.96000000000001,72,0.0,0,7.9,1015.9,,
2019-10-23,28.8,78.08,89.96000000000001,69,0.0,0,11.2,1015.8,,
2019-10-24,28.7,80.06,87.98,69,1.8,0,20.9,1016.9,,
2019-10-25,28.8,80.06,89.06,67,0.8,0,25.9,1015.8,,
2019-10-26,28.1,75.92,89.06,75,4.8,0,14.0,1014.2,,
2019-10-27,28.4,78.08,89.06,74,0.0,0,11.2,1015.3,,
2019-10-28,29.1,80.06,89.96000000000001,70,0.0,0,13.3,1016.6,,
2019-10-29,28.9,80.96,89.06,70,0.3,0,15.5,1017.0,,
2019-10-30,28.9,80.96,89.06,67,0.0,0,18.0,1016.7,,
2019-10-31,28.6,78.98,89.06,68,0.0,0,11.2,1016.5,,
2019-11-01,28.4,78.98,91.03999999999999,68,0.3,0,7.2,1017.1,,4
2019-11-02,28.2,78.08,89.06,68,0.0,0,10.4,1016.0,,
2019-11-03,26.8,75.02,86.0,76,5.8,0,9.0,1015.7,,
2019-11-04,26.5,75.92,87.08000000000001,71,1.8,0,12.2,1017.0,,
2019-11-05,28.2,78.08,87.98,65,0.0,0,12.2,1018.3,,
2019-11-06,27.7,75.92,89.06,68,0.8,0,14.0,1019.4,,
2019-11-07,28.2,77.0,87.98,65,0.0,0,15.5,1017.8,,
2019-11-08,27.2,73.94,87.98,70,0.0,0,5.8,1014.3,,
2019-11-09,24.7,69.98,80.06,77,0.5,0,13.7,1014.9,,
2019-11-10,24.3,69.08,84.02,54,0.0,0,14.0,1018.0,,3
2019-11-11,25.7,73.04,84.91999999999999,56,0.3,0,14.0,1017.3,,4
2019-11-12,25.9,71.06,87.98,64,0.0,0,5.0,1014.0,,
2019-11-13,24.7,71.96,86.0,74,11.7,0,10.8,1015.2,,
2019-11-14,24.4,73.04,82.94,80,13.0,0,10.8,1016.9,,
2019-11-15,25.3,71.06,84.02,80,3.0,0,7.6,1013.9,,
2019-11-16,22.1,60.980000000000004,78.08,65,0.0,0,14.8,1011.7,,
2019-11-17,16.6,57.02,64.94,75,0.0,0,12.6,1011.9,,
2019-11-18,17.6,57.92,75.92,70,0.0,0,10.1,1011.5,,
2019-11-19,21.9,62.059999999999995,82.94,62,0.0,0,7.2,1013.8,,
2019-11-20,21.2,60.980000000000004,78.98,45,0.0,0,9.7,1018.9,,1
2019-11-21,21.4,64.04,80.06,53,0.0,0,11.2,1020.2,,
2019-11-22,23.6,66.92,82.04,57,0.0,0,7.2,1018.4,,
2019-11-23,23.4,64.94,82.94,65,0.0,0,8.3,1016.2,,
2019-11-24,24.4,68.0,84.02,72,4.1,0,11.2,1012.7,,
2019-11-25,20.6,57.92,77.0,65,0.0,0,6.8,1013.6,,2
2019-11-26,21.4,62.059999999999995,80.06,57,0.0,0,6.1,1016.6,,
2019-11-27,23.1,64.94,84.02,69,0.0,0,5.4,1019.9,,
2019-11-28,23.9,66.92,86.0,72,0.0,0,7.6,1020.7,,1
2019-11-29,23.7,66.92,82.94,63,0.0,0,10.4,1018.9,,1
2019-11-30,23.1,66.02,80.96,66,0.0,0,7.9,1016.8,,2
2019-12-01,24.3,66.92,84.91999999999999,65,0.0,0,9.4,1015.5,,3
2019-12-02,24.4,59.0,84.02,68,3.3,0,16.9,1013.3,,
2019-12-03,16.3,53.06,68.0,58,0.0,0,10.1,1015.2,,
2019-12-04,18.2,53.96,77.0,62,0.0,0,4.3,1015.0,,
2019-12-05,18.9,59.0,73.04,53,0.0,0,7.9,1018.8,,
2019-12-06,19.8,60.08,78.98,55,0.0,0,7.9,1020.8,,3
2019-12-07,21.4,60.08,82.04,63,0.0,0,6.1,1020.2,,3
2019-12-08,22.9,64.94,82.04,63,0.0,0,11.5,1020.2,,
2019-12-09,23.9,64.94,82.94,70,0.3,0,12.2,1019.3,,3
2019-12-10,25.8,75.02,84.02,78,0.0,0,15.1,1019.3,,
2019-12-11,25.9,73.04,84.91999999999999,78,11.9,0,10.8,1020.9,,
2019-12-12,24.2,71.96,82.04,78,11.7,0,11.5,1020.8,,
2019-12-13,25.1,73.04,82.04,70,0.3,0,12.2,1014.5,,
2019-12-14,24.9,68.0,87.08000000000001,69,0.0,0,14.0,1011.8,,
2019-12-15,22.1,60.980000000000004,82.04,64,0.0,0,12.2,1018.8,,2
2019-12-16,25.2,71.96,84.02,72,0.3,0,20.5,1019.6,,
2019-12-17,26.7,77.0,84.02,75,0.0,0,16.9,1015.2,,
2019-12-18,24.7,62.959999999999994,80.06,78,1.8,0,10.8,1013.7,,
2019-12-19,18.7,60.980000000000004,71.06,79,6.4,0,15.8,1019.1,,
2019-12-20,22.1,68.0,78.08,71,0.5,0,21.6,1021.2,,
2019-12-21,23.8,71.06,80.06,71,10.7,0,27.4,1021.0,,
2019-12-22,24.3,73.04,77.0,68,13.7,0,23.8,1017.4,,
2019-12-23,23.0,66.02,75.92,79,66.0,0,11.9,1010.6,,
2019-12-24,19.8,60.980000000000004,75.02,66,0.0,0,14.4,1009.6,,3
2019-12-25,20.5,62.059999999999995,80.96,74,0.3,0,11.9,1012.5,,
2019-12-26,24.2,71.06,80.96,76,2.3,0,16.2,1015.5,,
2019-12-27,25.0,73.04,82.94,74,2.8,0,21.2,1017.3,,
2019-12-28,24.9,73.94,82.04,79,10.7,0,22.3,1017.2,,
2019-12-29,24.9,73.94,80.96,79,20.3,0,20.2,1016.5,,
2019-12-30,25.2,73.04,80.06,77,0.3,0,11.5,1014.9,,
2019-12-31,23.3,64.04,80.96,75,0.0,0,6.8,1016.6,,
2020-01-01,21.2,60.980000000000004,82.04,55,0.0,0,6.8,1017.6,,1
2020-01-02,22.4,62.959999999999994,80.96,70,0.0,0,11.9,1017.8,,
2020-01-03,25.5,75.02,84.02,76,0.0,0,15.5,1018.3,,
2020-01-04,26.3,69.08,87.08000000000001,73,1.5,0,16.9,1018.5,,
2020-01-05,19.2,57.92,71.96,55,0.0,0,15.5,1023.4,,2
2020-01-06,17.6,55.94,75.02,56,0.0,0,9.7,1022.5,,
2020-01-07,20.9,60.980000000000004,78.98,51,0.0,0,5.4,1021.6,,3
2020-01-08,20.3,60.980000000000004,78.08,55,0.0,0,11.9,1025.5,,
2020-01-09,23.5,71.06,78.98,53,0.0,0,30.2,1027.0,,
2020-01-10,24.8,73.94,80.96,67,0.0,,34.2,1025.2,,
2020-01-11,25.6,75.02,82.94,74,0.5,0,26.6,1023.3,,
2020-01-12,25.6,75.92,82.04,75,0.0,0,22.0,1024.6,,
2020-01-13,25.3,73.04,82.94,70,0.0,0,22.3,1025.6,,
2020-01-14,25.4,71.96,82.04,69,0.5,0,19.4,1024.2,,
2020-01-15,24.1,69.08,82.04,61,0.0,0,12.6,1023.0,,2
2020-01-16,23.2,64.94,82.04,65,0.0,0,7.9,1023.7,,2
2020-01-17,23.5,68.0,80.96,69,3.0,0,18.0,1024.4,,
2020-01-18,23.7,71.06,78.98,55,0.0,0,26.6,1024.7,,
2020-01-19,23.5,66.02,80.96,64,0.0,0,11.2,1020.1,,
2020-01-20,22.8,60.08,75.92,68,0.0,0,10.4,1018.7,,
2020-01-21,16.4,48.02,66.92,59,0.0,0,18.7,1019.1,,1
2020-01-22,10.6,39.92,62.959999999999994,59,0.0,0,17.6,1018.0,,2
2020-01-23,17.3,57.02,75.92,81,7.9,0,10.1,1016.5,,
2020-01-24,21.4,62.959999999999994,80.06,72,0.0,0,7.2,1016.7,,
2020-01-25,22.4,64.94,78.98,64,0.0,0,6.1,1017.8,,3
2020-01-26,18.9,53.96,75.92,48,0.0,0,9.0,1017.9,,2
2020-01-27,20.0,60.980000000000004,77.0,55,0.0,0,6.8,1014.3,,
2020-01-28,21.8,64.04,80.06,70,0.0,0,6.5,1012.8,,
2020-01-29,21.7,60.08,82.04,65,0.0,0,8.6,1013.1,,
2020-01-30,22.3,68.0,77.0,66,27.4,0,9.7,1013.4,,
2020-01-31,21.8,62.059999999999995,80.06,68,10.7,0,9.7,1016.0,,
2020-02-01,21.9,64.04,77.0,83,31.2,0,10.4,1015.1,,
2020-02-02,17.1,55.04,68.0,59,0.0,0,12.2,1020.2,,1
2020-02-03,16.8,48.92,75.02,59,0.0,0,5.8,1021.9,,0
2020-02-04,20.6,59.0,78.98,65,0.0,0,8.6,1020.8,,
2020-02-05,22.7,64.04,80.96,71,0.0,0,13.0,1017.5,,
2020-02-06,25.2,75.02,84.02,77,0.0,0,22.3,1011.7,,
2020-02-07,22.7,64.04,78.08,78,9.7,0,12.6,1014.8,,
2020-02-08,18.8,59.0,75.92,61,0.0,0,12.2,1022.6,,
2020-02-09,23.6,71.06,80.96,58,0.0,0,20.9,1025.3,,
2020-02-10,24.8,73.04,82.04,68,0.0,0,24.5,1022.9,,
2020-02-11,25.7,73.94,84.02,74,0.0,0,16.6,1020.6,,
2020-02-12,25.7,73.94,84.02,74,0.0,0,15.8,1019.3,,
2020-02-13,26.4,75.92,86.0,71,0.0,0,17.3,1018.3,,3
2020-02-14,25.8,73.04,87.08000000000001,72,0.5,0,8.3,1019.9,,
2020-02-15,23.4,69.98,82.94,78,14.2,0,13.0,1021.4,,
2020-02-16,24.4,71.96,82.04,74,8.1,0,13.7,1019.0,,
2020-02-17,24.7,68.0,84.91999999999999,71,0.0,0,8.3,1018.1,,3
2020-02-18,25.8,73.94,84.91999999999999,70,0.0,0,19.4,1020.2,,
2020-02-19,26.3,75.02,84.91999999999999,70,0.0,0,12.6,1020.8,,
2020-02-20,26.3,73.94,86.0,72,0.3,0,11.9,1018.4,,
2020-02-21,23.3,59.0,80.96,75,0.0,0,16.9,1017.9,,
2020-02-22,18.4,57.92,77.0,65,1.0,0,17.6,1021.2,,
2020-02-23,20.9,64.04,78.08,57,0.0,0,14.8,1021.4,,
2020-02-24,22.9,68.0,80.06,53,0.0,0,15.5,1018.2,,
2020-02-25,24.6,71.06,84.91999999999999,68,0.0,0,15.1,1015.1,,
2020-02-26,26.2,68.0,86.0,77,8.6,0,16.6,1014.4,,
2020-02-27,20.2,57.02,69.98,56,0.0,0,14.0,1019.2,,
2020-02-28,15.4,51.08,68.0,48,0.0,0,15.1,1023.5,,1
2020-02-29,16.8,53.06,71.96,47,0.0,0,9.4,1024.6,,2
2020-03-01,17.6,55.04,75.92,44,0.0,0,15.5,1024.6,,
2020-03-02,22.1,66.92,78.98,52,0.0,0,18.4,1021.2,,
2020-03-03,23.7,69.98,82.04,69,0.0,0,15.8,1017.6,,
2020-03-04,25.1,71.06,84.91999999999999,73,0.0,0,13.7,1016.9,,2
2020-03-05,27.0,75.02,91.03999999999999,68,0.0,0,13.3,1017.3,,
2020-03-06,26.2,68.0,84.91999999999999,69,2.3,0,13.0,1017.5,,
2020-03-07,20.4,60.08,75.92,46,0.0,0,19.8,1022.9,,
2020-03-08,21.1,68.0,73.94,44,0.0,0,25.9,1027.7,,
2020-03-09,22.8,69.98,78.98,50,0.0,0,30.2,1028.4,,
2020-03-10,23.8,71.06,80.96,57,0.0,0,22.7,1025.7,,
2020-03-11,23.6,69.08,80.96,64,0.0,0,13.3,1020.9,,
2020-03-12,24.0,68.0,82.94,61,0.0,0,12.6,1017.7,,
2020-03-13,24.3,66.92,84.02,62,0.0,0,12.2,1020.1,,
2020-03-14,25.6,73.04,84.02,67,0.0,0,17.6,1022.7,,
2020-03-15,25.4,73.04,84.02,64,0.0,0,14.4,1022.8,,3
2020-03-16,24.9,69.08,84.02,62,0.0,0,13.7,1022.1,,3
2020-03-17,25.2,71.96,84.02,65,0.0,0,16.9,1022.3,,
2020-03-18,25.1,71.96,82.94,62,0.0,0,16.9,1023.5,,4
2020-03-19,25.7,75.02,84.91999999999999,66,0.0,0,23.0,1024.5,,
2020-03-20,25.9,75.02,84.02,66,0.0,0,21.2,1024.8,,
2020-03-21,25.9,73.94,84.91999999999999,66,0.0,0,17.3,1023.5,,
2020-03-22,25.2,69.08,84.02,65,0.0,0,14.8,1022.5,,
2020-03-23,25.5,71.06,84.91999999999999,66,0.3,0,13.0,1022.5,,
2020-03-24,25.7,73.04,86.0,67,0.0,0,11.2,1019.9,,
2020-03-25,26.1,71.06,89.96000000000001,65,0.0,0,10.8,1015.8,,3
2020-03-26,25.7,71.96,89.06,73,0.0,0,9.4,1015.6,,2
2020-03-27,25.9,71.96,87.98,69,0.0,0,10.1,1016.7,,3
2020-03-28,25.2,71.06,84.02,67,0.0,0,14.4,1018.2,,3
2020-03-29,26.3,73.94,86.0,70,0.0,0,16.6,1020.0,,
2020-03-30,26.8,75.02,87.98,72,0.0,0,11.5,1019.0,,3
2020-03-31,27.0,73.94,91.94,69,0.0,0,13.0,1012.8,,
2020-04-01,26.3,71.96,87.98,67,3.0,0,14.0,1009.4,,
2020-04-02,23.6,66.92,80.96,60,0.0,0,9.7,1014.0,,3
2020-04-03,24.4,71.06,82.94,56,0.0,0,9.7,1014.7,,
2020-04-04,25.0,71.96,84.91999999999999,61,0.0,0,8.3,1014.2,,
2020-04-05,25.4,71.96,84.02,66,0.0,0,9.4,1014.6,,
2020-04-06,25.9,73.94,87.08000000000001,77,0.0,0,13.3,1015.8,,
2020-04-07,26.6,75.92,87.08000000000001,72,0.0,0,15.1,1017.3,,
2020-04-08,27.4,75.02,91.94,70,0.0,0,10.8,1014.5,,
2020-04-09,27.8,73.94,93.91999999999999,68,0.0,0,13.7,1012.1,,2
2020-04-10,28.4,75.02,95.0,71,0.0,0,13.7,1011.0,,
2020-04-11,27.3,73.04,86.0,78,35.1,0,16.9,1015.0,,
2020-04-12,27.3,78.08,87.98,80,0.0,0,23.0,1017.0,,
2020-04-13,28.7,80.06,89.06,75,0.0,0,18.7,1017.7,,
2020-04-14,28.6,78.98,91.03999999999999,73,0.0,0,14.8,1017.3,,
2020-04-15,29.2,80.06,93.02,70,0.0,0,14.8,1014.8,,3
2020-04-16,28.6,77.0,91.03999999999999,73,0.0,0,11.2,1016.6,,
2020-04-17,27.6,78.08,87.98,75,0.0,0,16.9,1018.8,,
2020-04-18,28.2,75.92,93.02,75,0.0,0,9.7,1017.1,,
2020-04-19,28.1,75.02,91.03999999999999,73,0.0,0,11.9,1014.8,,2
2020-04-20,30.0,80.06,96.98,62,0.0,0,20.5,1011.2,,
2020-04-21,29.4,75.02,93.91999999999999,65,0.0,0,11.9,1012.9,,
2020-04-22,26.7,69.98,89.96000000000001,52,0.0,0,13.3,1016.1,,
2020-04-23,28.3,78.98,87.98,62,0.0,0,22.3,1015.2,,
2020-04-24,29.9,78.98,95.0,66,0.0,0,19.8,1013.1,,
2020-04-25,28.5,77.0,91.94,69,0.5,0,12.6,1014.6,,
2020-04-26,26.9,68.0,87.08000000000001,80,34.8,0,8.3,1017.0,,
2020-04-27,25.3,71.06,87.08000000000001,59,0.0,0,11.9,1018.6,,
2020-04-28,24.8,69.98,82.94,55,0.0,0,15.8,1020.0,,3
2020-04-29,26.6,73.94,87.08000000000001,63,0.0,0,18.7,1016.7,,
2020-04-30,26.6,71.06,87.98,78,24.6,0,12.2,1013.9,,
2020-05-01,23.6,64.04,84.91999999999999,55,0.0,0,9.4,1016.6,,2
2020-05-02,24.5,69.08,84.02,59,0.0,0,11.2,1019.6,,
2020-05-03,25.2,69.08,84.02,59,0.0,0,11.2,1018.6,,
2020-05-04,25.8,69.98,87.08000000000001,63,0.0,0,7.6,1016.0,,2
2020-05-05,26.3,73.04,87.98,68,0.0,0,8.6,1015.0,,2
2020-05-06,27.2,73.94,91.94,63,0.0,0,11.5,1013.9,,
2020-05-07,25.8,71.06,87.08000000000001,57,0.0,0,13.7,1015.7,,
2020-05-08,24.4,66.02,82.94,58,0.0,0,11.5,1017.5,,
2020-05-09,25.6,69.98,87.98,62,0.0,0,11.2,1017.2,,
2020-05-10,24.9,71.06,80.06,78,6.6,0,10.8,1017.7,,
2020-05-11,24.4,71.96,84.91999999999999,75,0.0,0,14.4,1016.3,,
2020-05-12,26.0,73.04,84.91999999999999,60,0.0,0,19.8,1019.1,,
2020-05-13,25.9,75.02,84.02,61,0.0,0,26.6,1019.9,,
2020-05-14,25.1,73.94,80.06,74,1.8,0,26.3,1018.4,,
2020-05-15,24.4,71.96,80.96,90,43.2,0,13.7,1013.6,,
2020-05-16,25.5,71.06,89.06,78,0.0,0,13.7,1011.1,,
2020-05-17,26.0,73.04,89.06,81,5.3,0,10.1,1013.5,,
2020-05-18,26.0,69.98,86.0,87,37.6,0,6.5,1014.6,,
2020-05-19,25.5,73.04,87.98,85,5.1,0,12.2,1013.0,,
2020-05-20,27.7,75.02,93.91999999999999,74,0.0,0,11.2,1013.6,,
2020-05-21,28.3,77.0,91.03999999999999,76,0.0,0,11.5,1016.0,,
2020-05-22,27.9,73.04,87.98,74,3.3,0,18.0,1017.4,,
2020-05-23,27.7,75.02,87.08000000000001,77,4.1,0,20.9,1016.8,,
2020-05-24,24.9,73.04,78.98,91,97.3,0,18.4,1014.7,,
2020-05-25,24.4,73.04,78.08,94,87.4,0,15.1,1011.5,,
2020-05-26,25.6,69.98,87.08000000000001,88,188.0,0,13.0,1012.2,,
2020-05-27,26.2,73.04,86.0,83,0.3,0,10.8,1014.9,,
2020-05-28,28.1,78.98,87.08000000000001,80,0.0,0,14.8,1017.3,,
2020-05-29,28.2,78.98,87.98,74,0.0,0,18.7,1017.2,,
2020-05-30,28.6,78.98,89.06,69,0.0,0,15.8,1016.4,,
2020-05-31,28.4,78.08,89.06,71,0.0,0,11.2,1016.2,,
2020-06-01,28.6,77.0,89.96000000000001,71,0.0,0,11.9,1017.2,,
2020-06-02,27.9,75.92,89.06,77,7.4,0,15.5,1017.8,,
2020-06-03,26.5,75.02,87.08000000000001,85,34.3,0,9.0,1016.1,,
2020-06-04,25.6,71.06,84.02,86,45.0,0,9.4,1015.5,,
2020-06-05,27.9,80.06,87.98,84,0.0,0,16.6,1016.1,,
2020-06-06,28.9,82.04,87.98,80,0.0,0,19.1,1015.2,,
2020-06-07,29.5,82.04,91.03999999999999,80,0.0,0,16.9,1014.7,,
2020-06-08,28.7,78.98,87.98,83,3.8,0,9.4,1015.3,,
2020-06-09,29.2,78.98,91.03999999999999,76,0.0,0,12.2,1015.1,,
2020-06-10,29.6,80.06,91.03999999999999,70,0.0,0,11.2,1016.3,,
2020-06-11,28.5,78.08,87.98,70,5.3,0,14.0,1017.5,,
2020-06-12,28.0,77.0,87.98,67,0.3,0,16.2,1016.0,,
2020-06-13,28.4,78.08,89.06,68,0.3,0,16.9,1013.9,,
2020-06-14,28.3,73.94,89.06,73,4.3,0,10.1,1015.5,,
2020-06-15,27.4,73.04,87.98,82,21.3,0,6.1,1016.3,,
2020-06-16,26.4,73.04,87.98,71,0.0,0,12.2,1017.1,,
2020-06-17,26.9,73.04,84.02,78,14.5,0,13.7,1017.5,,
2020-06-18,26.3,73.04,89.96000000000001,84,18.5,0,9.0,1016.6,,
2020-06-19,28.6,73.94,89.96000000000001,79,25.4,0,9.7,1016.9,,
2020-06-20,28.4,78.08,91.03999999999999,76,0.0,0,8.3,1017.1,,
2020-06-21,29.3,80.06,91.03999999999999,75,0.3,0,4.7,1017.7,,
2020-06-22,29.7,78.98,93.02,74,0.0,0,9.7,1018.6,,
2020-06-23,30.4,80.96,93.02,71,0.0,0,9.4,1017.1,,
2020-06-24,30.9,82.94,95.0,68,0.0,0,9.7,1017.0,,
2020-06-25,31.2,84.02,93.91999999999999,67,0.0,0,15.5,1019.0,,
2020-06-26,31.2,82.94,93.91999999999999,66,0.0,,17.6,1020.7,,
2020-06-27,30.9,84.02,93.02,66,0.0,0,15.5,1019.0,,4
2020-06-28,30.8,82.94,93.91999999999999,66,0.0,0,13.3,1017.5,,
2020-06-29,31.2,84.02,93.91999999999999,66,0.0,0,9.0,1016.9,,
2020-06-30,31.1,80.06,98.06,63,0.0,0,7.9,1016.0,,3
2020-07-01,31.2,75.92,96.08000000000001,67,29.2,0,8.6,1015.4,,
2020-07-02,29.1,78.08,95.0,69,0.0,0,6.5,1015.2,,
2020-07-03,30.0,80.96,95.0,66,5.6,0,6.8,1014.4,,
2020-07-04,30.8,82.04,93.91999999999999,65,0.0,0,8.6,1014.1,,
2020-07-05,30.5,78.08,93.91999999999999,69,1.3,0,7.6,1015.4,,
2020-07-06,27.7,77.0,91.03999999999999,77,10.4,0,3.6,1017.5,,
2020-07-07,29.7,80.06,95.0,71,0.0,0,5.8,1017.9,,
2020-07-08,30.3,78.98,95.0,70,11.2,0,6.1,1015.6,,
2020-07-09,30.8,80.96,98.06,65,0.0,0,7.9,1014.2,,
2020-07-10,30.7,78.98,96.98,72,8.9,0,8.3,1015.4,,
2020-07-11,28.2,78.08,89.96000000000001,81,23.9,0,7.9,1014.8,,
2020-07-12,28.4,80.06,91.03999999999999,74,0.0,0,11.2,1014.4,,
2020-07-13,29.4,80.06,93.91999999999999,71,0.8,0,9.7,1015.4,,
2020-07-14,30.3,80.06,96.98,69,3.3,0,5.8,1017.0,,
2020-07-15,30.1,80.06,95.0,70,0.0,0,5.4,1017.5,,
2020-07-16,29.3,80.06,93.91999999999999,68,1.3,0,11.9,1017.6,,
2020-07-17,29.6,73.94,91.94,74,32.3,0,11.2,1017.5,,
2020-07-18,26.2,73.94,86.0,85,34.8,0,11.9,1017.2,,
2020-07-19,30.2,80.06,93.02,72,1.5,0,15.5,1015.8,,
2020-07-20,29.7,77.0,91.94,70,0.3,0,17.3,1015.4,,
2020-07-21,28.2,75.92,89.06,76,11.2,0,16.9,1016.4,,
2020-07-22,27.1,75.92,87.98,83,45.0,0,8.6,1016.9,,
2020-07-23,28.4,75.02,87.98,80,9.4,0,14.4,1017.6,,
2020-07-24,28.6,75.92,91.03999999999999,73,2.0,0,18.4,1017.8,,
2020-07-25,29.0,78.08,91.94,74,21.8,0,15.1,1017.0,,
2020-07-26,29.1,77.0,93.02,72,6.6,0,10.4,1018.8,,
2020-07-27,29.8,80.06,93.02,71,0.0,0,10.1,1019.0,,
2020-07-28,30.3,82.94,93.02,69,0.0,0,13.7,1018.6,,
2020-07-29,30.8,82.94,93.91999999999999,65,0.0,0,13.3,1018.8,,
2020-07-30,30.9,82.94,93.02,66,0.0,0,15.8,1017.6,,
2020-07-31,31.4,84.02,93.91999999999999,63,0.0,0,19.4,1015.6,,3
2020-08-01,28.9,78.08,91.94,75,22.6,0,14.4,1012.3,,
2020-08-02,27.7,78.08,86.0,88,36.1,0,14.8,1008.8,,
2020-08-03,28.1,78.08,89.96000000000001,85,8.4,0,7.6,1013.1,,
2020-08-04,28.0,78.08,86.0,86,1.8,0,7.9,1015.1,,
2020-08-05,27.8,71.06,87.08000000000001,86,6.9,0,8.6,1016.1,,
2020-08-06,26.6,71.96,93.02,80,6.9,0,5.4,1016.7,,
2020-08-07,29.4,78.98,93.02,72,0.0,0,9.0,1018.2,,3
2020-08-08,30.2,80.96,93.02,72,0.5,0,11.2,1019.7,,
2020-08-09,30.4,82.94,91.94,71,0.0,0,12.6,1019.7,,
2020-08-10,30.3,80.96,93.02,70,0.0,0,12.6,1018.1,,
2020-08-11,30.1,82.04,93.91999999999999,70,0.3,0,9.7,1016.3,,
2020-08-12,29.7,78.98,91.94,74,14.7,0,12.2,1016.2,,
2020-08-13,30.2,80.96,91.94,70,3.8,0,13.7,1016.2,,
2020-08-14,30.2,82.04,91.94,70,0.0,0,12.6,1015.4,,4
2020-08-15,29.2,80.06,89.96000000000001,74,11.7,0,5.8,1014.8,,
2020-08-16,29.7,78.98,91.94,70,0.3,0,6.1,1014.7,,
2020-08-17,30.2,75.92,93.91999999999999,69,0.0,0,7.9,1014.8,,
2020-08-18,29.5,78.98,93.02,68,0.0,0,7.9,1013.7,,
2020-08-19,28.7,77.0,91.94,78,9.4,0,6.5,1013.1,,
2020-08-20,28.4,78.08,91.03999999999999,81,13.7,0,5.8,1013.2,,
2020-08-21,29.6,78.08,91.94,75,0.0,0,12.2,1014.2,,
2020-08-22,30.6,80.06,91.94,69,9.4,0,19.4,1014.1,,
2020-08-23,30.4,80.06,91.94,77,4.8,0,21.6,1014.3,,
2020-08-24,30.1,78.08,91.94,73,4.6,0,30.6,1013.8,,
2020-08-25,30.5,84.02,91.94,73,2.8,0,24.5,1014.9,,
2020-08-26,30.2,80.96,91.03999999999999,72,1.3,0,16.9,1015.3,,
2020-08-27,29.8,80.96,91.03999999999999,75,0.0,0,12.2,1016.5,,
2020-08-28,30.2,80.96,91.94,75,0.0,0,10.8,1017.7,,
2020-08-29,29.6,82.04,91.94,77,15.2,0,8.3,1016.5,,
2020-08-30,30.0,77.0,93.02,74,1.8,0,7.9,1014.3,,
2020-08-31,28.1,77.0,91.94,78,12.2,0,4.3,1015.3,,
2020-09-01,29.2,78.08,93.02,73,0.0,0,11.2,1016.5,,
2020-09-02,30.3,82.04,91.94,72,0.0,0,16.2,1015.5,,
2020-09-03,30.9,84.02,93.02,71,0.0,0,17.3,1015.1,,4
2020-09-04,30.8,82.94,93.02,71,0.0,0,16.2,1016.7,,
2020-09-05,30.6,78.08,93.02,68,0.0,0,13.0,1017.9,,
2020-09-06,28.5,73.94,91.03999999999999,76,7.1,0,11.5,1015.8,,
2020-09-07,26.6,75.92,87.08000000000001,80,12.7,0,9.4,1012.0,,
2020-09-08,27.8,75.92,89.06,79,2.5,0,10.4,1011.2,,
2020-09-09,27.9,75.92,89.06,80,20.1,0,7.6,1014.4,,
2020-09-10,27.9,75.92,87.98,82,5.8,0,9.4,1015.8,,
2020-09-11,28.6,78.98,91.03999999999999,78,0.5,0,10.8,1011.4,,
2020-09-12,26.5,75.92,80.96,90,44.5,0,22.7,1008.5,,
2020-09-13,26.8,73.94,87.08000000000001,86,40.1,0,14.0,1012.0,,
2020-09-14,28.8,80.06,89.06,79,0.0,0,13.0,1014.7,,
2020-09-15,29.2,78.98,89.96000000000001,74,0.0,0,12.6,1015.7,,
2020-09-16,29.3,80.06,89.96000000000001,75,0.3,0,13.7,1014.6,,
2020-09-17,29.1,80.06,91.03999999999999,74,0.3,0,10.8,1012.9,,
